name,year,month,boxfile,director,actor,genre,score
脱皮爸爸,2018,03,8.025,司徒慧焯,"吴镇宇,古天乐,春夏,蔡洁,田蕊妮","剧情,喜剧,奇幻",7.0
未择之路,2018,09,7.452000000000001,唐高鹏,"王学兵,马伊琍,朱耕佑,王旭峰,岳小军","剧情,冒险",7.8
玛雅蜜蜂历险记,2018,10,6.903,亚历克斯·施塔德曼,"杰基·韦佛,理查德·劳斯伯格,诺亚·泰勒,米瑞安·玛格莱斯,贾丝婷·克拉克","动画,喜剧,冒险",8.8
黑子的篮球·终极一战,2018,08,6.79,多田俊介,"小野贤章,苏尚卿,小野友树,吴磊,神谷浩史","动画,运动",9.1
战犬瑞克斯,2018,05,6.707999999999999,加芙列拉·考珀斯维特,"凯特·玛拉,汤姆·费尔顿,布莱德利·惠特福德,杰拉丁妮·詹姆斯,埃迪·法可","剧情,战争",8.3
大寒,2018,08,6.696000000000001,张跃平,"张双兵,鲁园,许薇,李可,张世民","剧情,战争",9.4
李宗伟：败者为王,2018,09,6.622000000000001,马逸腾,"李宗伟,李国煌,杨雁雁,黄炜杰,曾冠源","剧情,运动,传记",9.1
爱在记忆消逝前,2018,02,6.557,保罗·维尔齐,"海伦·米伦,唐纳德·萨瑟兰,简·默勒尼,克里斯蒂·米切尔,罗伯特·沃克·布兰乔德","剧情,喜剧,爱情",9.0
最后一球,2018,06,6.0920000000000005,丹尼拉·科兹洛夫斯基,"丹尼拉·科兹洛夫斯基,弗拉基米尔·伊利因,奥莉亚·祖耶娃,伊琳娜·戈尔巴乔娃,安德烈·斯莫利亚科夫","剧情,运动",8.9
麦兵兵之夺宝联“萌”,2018,01,6.056,胡鹤译,"萌猪,张震,大鹅,李侥,高冷喵","喜剧,冒险,奇幻",7.4
迷镇凶案,2018,01,5.6739999999999995,乔治·克鲁尼,"马特·达蒙,朱丽安·摩尔,奥斯卡·伊萨克,诺亚·尤佩,格伦·弗莱施勒","喜剧,悬疑,犯罪",7.1
帝企鹅日记2：召唤,2018,10,5.395,吕克·雅盖,"朗贝尔·维尔森,皮弗,托马斯·阿克达,摩根·弗里曼,苏菲·格拉宝",纪录片,8.5
克隆人,2018,11,5.294,杰弗利·纳赫马诺夫,"基努·里维斯,爱丽丝·伊芙,艾米丽·阿琳·林德,托马斯·米德蒂奇,恩杰伊·安东尼","悬疑,科幻,犯罪",8.4
您一定不要错过,2018,07,5.277,"崔永元,麦丽丝,德格娜,张大磊,杜粮","于洋,王晓棠,王心刚,恩和森,朱兰琪琪柯",纪录片,8.8
美食大冒险之英雄烩,2018,08,5.024,孙海鹏,"杨光普照,孟宇,张喆,郭政建","喜剧,动画,家庭",8.7
那些女人,2018,09,4.963,吴贻弓,"何赛飞,殷桃,谢林彤,胡可,白冰",剧情,8.5
吃货宇宙,2018,06,4.857,陈廖宇,"刘思童,吴旭,孙博,陈子平,崔志刚","喜剧,动画,科幻",8.0
毕业作品,2018,04,4.565,许斌,"张一山,丁丁,朱泳腾,温海波,白海涛","剧情,爱情,冒险",7.6
第三度嫌疑人,2018,03,4.522,是枝裕和,"福山雅治,役所广司,广濑铃,满岛真之介,市川实日子",悬疑,7.7
念念手纪,2018,09,4.47,月川翔,"滨边美波,北村匠海,北川景子,小栗旬,大友花恋","剧情,爱情",8.7
给19岁的我自己,2018,05,4.388,黄朝亮,"林柏宏,石安妮,王芊,何明翰,周凯",爱情,8.1
生活万岁,2018,11,4.308,"程工,任长箴","李安甫,胡兆翠,康昕,黄媛媛,宋金",纪录片,9.0
妈妈咪呀2,2018,08,4.146,欧·帕克,"阿曼达·塞弗里德,莉莉·詹姆斯,梅丽尔·斯特里普,皮尔斯·布鲁斯南,多米尼克·库珀","喜剧,歌舞",8.8
黑暗迷宫,2018,10,4.117,温河,"聂远,葛天,杜奕衡,初俊辰,栾元晖","悬疑,犯罪",7.7
西北风云,2018,04,4.0280000000000005,黄璜,"余男,任达华,高捷,彭敬慈,杜玉明","剧情,犯罪",6.6
寻找罗麦,2018,04,4.015,王超,"韩庚,杰瑞米·埃尔卡伊姆,菅纫姿,海伦·文森特,阿丽斯·德·朗克桑","剧情,爱情",7.1
嘻哈英熊,2018,10,3.8110000000000004,王琦,"林强,刘康,徐梦娟,郭政建,梁晓强","喜剧,动画,冒险",8.7
S4侠降魔记,2018,01,3.634,李克龙,"刘小光,文松,黄俊鹏,王雅捷,廖蔚蔚",喜剧,7.9
你美丽了我的人生,2018,11,3.627,"阎清秀,于德安","玉米提,古丽米娜·麦麦提,金星,迪丽达尔·热夏提,阿卜力克木·阿卜来提","爱情,歌舞",8.9
无敌原始人,2018,10,3.594,尼克·帕克,"埃迪·雷德梅恩,汤姆·希德勒斯顿,麦茜·威廉姆斯,理查德·艾欧阿德,蒂莫西·斯波","喜剧,动画,冒险",7.9
午夜幽灵,2018,10,3.3739999999999997,李耀东,"宫哲,张楠,健子,贲蓝琪,梅俪儿","恐怖,惊悚,悬疑",3.8
冷恋时代,2018,09,3.35,童江南,"姚星彤,立威廉,董琦,朱璇,梦丽","喜剧,爱情",7.3
二十岁,2018,11,3.175,刘畅,"于文文,屈楚萧,孔垂楠,叶子诚,徐晓璐","剧情,喜剧",6.9
跨越8年的新娘,2018,10,3.117,濑濑敬久,"佐藤健,土屋太凤,北村一辉,浜野谦太,中村友梨香","剧情,爱情",8.8
尖叫直播,2018,04,3.111,"陈晨,周英男","文松,修睿,李天佑,夏梓桐,晨梓妍",喜剧,7.5
肆式青春,2018,08,2.827,"李豪凌,易小星,竹内良贵","白客,梁达伟,唐雅菁,林美玉,彭师欣",动画,7.7
爱猫之城,2018,09,2.819,杰达·托伦,"布朗特·乌斯塔曼,小狮子,本古,杜曼,疯子","家庭,纪录片",8.4
灵魂契约,2018,10,2.736,王辰六,"王小岩,陆翊,王廷辉,贾明瑛,胡军","恐怖,惊悚,悬疑",5.4
大世界,2018,01,2.6180000000000003,刘健,"朱昌龙,曹恺,曹寇,薛峰,杨思明","喜剧,动画,犯罪",7.1
路过未来,2018,05,2.539,李睿珺,"杨子姗,尹昉,李勤勤,王婷,娜仁花",剧情,7.5
恐怖浴室,2018,06,2.537,陆诗雨,"张星阑,刘国光,宋天湙,艾尚絮,吴洋","恐怖,惊悚",4.9
暹罗决：九神战甲,2018,06,2.5340000000000003,"甘·方苏旺,彭萨·康斯里,纳·约斯瓦塔纳蒙","卡诺查·曼雅德昂,杜江,萨维提·苏提查农,蒋璐霞,沃拉里·范伽罗马","动画,动作,奇幻",8.6
阿拉姜色,2018,10,2.439,松太加,"容中尔甲,尼玛颂宋,赛却加,廖希,金巴",剧情,8.7
男生宿舍,2018,08,2.386,战越,"陈楚洹,黄启航,龚婉怡,张艺舰,朱拉拉","恐怖,惊悚",4.0
莫斯科陷落,2018,02,2.379,费奥多尔·邦达尔丘克,"伊琳娜·斯达申鲍姆,欧列格·缅希科夫,谢尔盖·加尔马什,奥列格·缅希科夫,亚历山大·佩特罗夫","爱情,科幻,灾难",7.9
午夜十二点,2018,04,2.355,张孝爽,"谭杰希,倪新宇,胡悦,孙亿舒,贺睿","恐怖,惊悚",4.4
我的冤家是条狗,2018,11,2.319,曼迪·弗莱切,"比蒂·埃德蒙森,艾德·斯克林,汤姆·班尼特,珍妮弗·桑德斯,艾米丽·阿塔克","喜剧,家庭",8.4
瞳灵公馆,2018,11,2.313,张明伟,"苑琼丹,景岗山,文熙,胡蓉蓉,王海祥","恐怖,惊悚",5.0
黑暗深处之惊魂夜,2018,10,2.2769999999999997,玉素,"林潇,李劲峰,葛凌芮,邹洁仪,高志刚","恐怖,惊悚,悬疑",5.2
米花之味,2018,04,2.265,鹏飞,"英泽,叶不勒,茶艾南,叶门,王兰",剧情,8.4
绝命时钟2:22,2018,01,2.261,保罗·柯瑞,"米契尔·哈思曼,泰莉莎·帕尔墨,萨姆·里德,梅芙·德莫迪,约翰·沃特斯","爱情,悬疑",7.8
两个俏公主,2018,11,2.224,薛玉峥,张金胜,"动画,奇幻,家庭",7.6
恐怖快递,2018,11,2.21,杨振豪,"李晨浩,汤晶媚,姚一奇,任娇,沈建宏","恐怖,惊悚",2.5
第一夫人,2018,01,2.13,帕布罗·拉雷恩,"娜塔莉·波特曼,彼得·萨斯加德,格蕾塔·葛韦格,比利·克鲁德普,马克斯·凯塞拉","剧情,悬疑,传记",7.9
暮光巴黎,2018,10,2.085,"万沥方,董方辰","玛丽·布奈尔,童菲,罗宾·希纳西,米歇尔·贝尔,塞缪尔·默瑟","剧情,爱情,奇幻",6.8
惊慌失色之诡寓,2018,08,2.072,齐迹,"梁辰羽,樱雪,代佳夕,李卫东,杨一凡","恐怖,惊悚",4.8
玲珑井,2018,03,1.984,海鹏,"宋睿,罗翔,曾漪莲,余爱笑,董海歌","恐怖,惊悚",3.5
亲爱的，我要和别人结婚了,2018,05,1.9409999999999998,覃杰,"保剑锋,戚砚笛,徐一娢,曹祎诺,康亢","爱情,灾难",8.1
西小河的夏天,2018,05,1.9169999999999998,周全,"张颂文,谭卓,顾宝明,董晴,荣梓杉","剧情,家庭",7.8
兄弟班,2018,07,1.905,陈友,"于湉,王梓轩,吴鹤谦,林耀声,邓加乐","剧情,喜剧",8.6
凌晨两点半,2018,04,1.867,王静儿,"陈美行,周庚禹,王子航,李哲羽,张敬阳","恐怖,惊悚",2.7
足球王者,2018,08,1.854,刘骏,"禹祥,绿绮,莫谦,吴璇,囧森瑟夫","动画,运动,家庭",8.4
让我怎么相信你,2018,09,1.8359999999999999,"梁青儿,梁小凉","梁天,安乙荞,文松,闫妮,关婷娜",喜剧,8.1
追鹰日记,2018,10,1.75,杰拉多·奥利瓦雷斯,"让·雷诺,曼纽尔·卡马科,托比亚斯·莫雷蒂,伊娃·坤","剧情,冒险,家庭",9.2
小狗奶瓶,2018,02,1.649,彭力,"奶瓶,康潇诺,魏子涵,高婷婷,陈菲","剧情,家庭",9.0
哥斯拉：怪兽行星,2018,09,1.615,"静野孔文,濑下宽之","宫野真守,樱井孝宏,花泽香菜,梶裕贵,诹访部顺一","动画,动作,科幻",7.9
宇宙有爱浪漫同游,2018,03,1.548,"陈思行,陈加玲","李昇炫,郭碧婷,白冰,李贤宰,张亮","喜剧,爱情,科幻",7.3
古墓兽影,2018,09,1.541,李麒麟,"聂远,莫少聪,安泽豪,殷旭,范植伟","惊悚,动作,冒险",6.2
黄金花,2018,04,1.508,陈大利,"毛舜筠,凌文龙,吕良伟,刘美君,冼色丽","剧情,爱情,家庭",8.5
细思极恐,2018,07,1.5019999999999998,张跃斌,"韩素媛,庞贝童,曹菡,徐子力,江森","恐怖,惊悚",3.9
超大号美人,2018,08,1.482,"艾比·科恩,马克·西尔弗斯坦","艾米·舒默,米歇尔·威廉姆斯,罗里·斯卡沃,艾米丽·拉塔科斯基,贝茜·菲利普斯","剧情,喜剧",8.1
毛骨悚然之红衣男孩,2018,06,1.48,孙杰,"孙丹丹,陈奕鸣,孙家文,许喵喵","惊悚,悬疑",5.3
命运速递,2018,05,1.406,李非,"赵炳锐,吕晓霖,余皑磊,啜妮,张优","剧情,喜剧,犯罪",7.2
荒城纪,2018,05,1.374,徐啸力,"李畅,郝星棋,褚栓忠,王建国,斯琴高娃",剧情,7.9
冒牌搭档,2018,11,1.374,"林子聪,柯丁图","林子聪,陈浩民,林雪,艾晓琪,陈国坤",喜剧,5.4
开学悸,2018,11,1.37,"刘鼎业,高朋","秦语,曾淇,赵艺,曹晏豪,刘颖颖","惊悚,悬疑",5.6
一个人的课堂,2018,01,1.368,李军林,"孙海英,韩三明,王乃训,宋四维,李素云","剧情,家庭",9.1
因果启示录,2018,06,1.334,王陆涛,"王姬,庹宗华,英壮,常索妮,傅冲",剧情,8.0
