name,year,month,boxfile,director,actor,genre,score
与君相恋100次,2017,07,13.465,月川翔,"miwa,坂口健太郎,龙星凉,真野惠里菜,泉泽祐希","剧情,爱情",8.2
玩命直播,2017,01,12.944,"亨利·朱斯特,阿里尔·舒曼","艾玛·罗伯茨,戴夫·弗兰科,艾米丽·梅德,迈尔斯·赫尔泽,朱丽叶特·刘易斯","动作,冒险,惊悚",8.3
临时演员,2017,05,12.944,"黄志伟,钱江汉,黄志伟","郑恺,热依扎,郭晓东,殷桃,詹瑞文","喜剧,爱情",8.3
碟仙诡谭2,2017,03,12.774000000000001,"雷宇扬,刘辉","张韶涵,方力申,孙艺铭,惠英红,刘旭洋","惊悚,悬疑",3.9
小猫巴克里,2017,12,12.241,邱立伟,"郭馨雅,林佑俽,屈中恒,蒋笃慧,陈幼文","动画,冒险,家庭",8.0
兄弟，别闹！,2017,11,12.102,"高晓攀,孙集斌","高晓攀,尤宪超,于莎莎,李灿森,田雨","剧情,喜剧",7.2
六年，六天,2017,10,11.62,沈东,"王骁,姜瑞佳,吴刚,高云翔,冯远征","剧情,爱情",8.1
灵狼传奇,2017,04,11.513,马克西姆·法捷耶夫,"乔·佩西,乌比·戈德堡,马克西姆·契克哈里尤夫,康斯坦丁·哈宾斯基,费奥多尔·邦达尔丘克","动画,冒险,奇幻",8.8
怨灵2,2017,10,11.493,李勇昌,"苏查拉·玛娜英,李川,陈立谦,卢洋,巫恩仪","恐怖,惊悚,悬疑",7.0
咕噜咕噜美人鱼2,2017,12,10.731,杨广福,"丁莹莹,杨进,卢瑶,苏子芜,王琪","喜剧,动画,冒险",8.4
捍卫者,2017,09,10.333,"廖希,韩平,张巳阳","白恩,吕星辰,赫子铭,王璐,宋撼寰","剧情,战争,历史",9.1
推理笔记,2017,11,10.226,张天辉,"陈都灵,林柏宏,汪铎,郝劭文,金士杰","剧情,悬疑",7.6
中国推销员,2017,06,10.15,檀冰,"李东学,迈克·泰森,安妮克·阿斯克渥德,李艾,克罗维斯·弗昂","剧情,动作,战争",8.0
异兽来袭,2017,06,10.11,陈海帆,"甘于晓雪,于博宁,杨祖青,尹大为,于佳","惊悚,科幻,灾难",7.5
美容针,2017,05,10.1,黄美娜,"闫妮,杜天皓,宋伊人,张亦驰,赵毅新","剧情,喜剧,爱情",7.9
仙球大战,2017,06,9.817,刘镇伟,"何炅,钟欣潼,蔡卓妍,邓丽欣,容祖儿","喜剧,古装",6.9
回到火星,2017,10,9.628,彼德·切尔瑟姆,"阿沙·巴特菲尔德,布丽特·罗伯森,加里·奥德曼,卡拉·古奇诺,黄荣亮","爱情,冒险,科幻",8.3
一念无明,2017,04,9.402000000000001,黄进,"余文乐,曾志伟,方皓玟,金燕玲,吴肇轩","剧情,家庭",8.4
夏天19岁的肖像,2017,05,9.369,张荣吉,"黄子韬,杨采钰,杜天皓,李梦,张国柱","爱情,悬疑",7.7
绿野仙踪之奥兹国奇幻之旅,2017,07,9.051,"费多·德米提亚夫,达尼那·斯米德,弗拉基米尔·托罗普金","Dmitriy Dyuzhev,Konstantin Khabenskiy,谢尔盖·希纳罗维,乔·瓦伊塔尔,康斯坦丁·哈宾斯基","动画,冒险,家庭",8.4
勇往直前,2017,12,9.038,约瑟夫·科辛斯基,"乔什·布洛林,迈尔斯·特勒,杰夫·布里吉斯,詹妮弗·康纳利,詹姆斯·贝吉·戴尔","剧情,传记,灾难",8.7
我是马布里,2017,08,8.899,杨子,"斯蒂芬·马布里,何冰,吴尊,锦荣,王阳明","剧情,运动",8.8
那一场呼啸而过的青春,2017,10,8.821,韩天,"卜冠今,刘畅,李梦,曲哲明,黄觉","剧情,爱情",8.2
以爱为名,2017,05,8.724,王毓雅,"黄恺杰,王奕瑾,范逸臣,钱柏渝,卞庆华","剧情,爱情",8.2
时间去哪儿了,2017,10,8.542,"沃尔特·塞勒斯,马德哈尔·班达卡,阿列克谢·费多尔琴科,贾梅尔·奎比卡,贾樟柯","赵涛,梁景东,梅芙·金琴丝,迪萨·恩杜纳,康斯坦丁·埃土恩",剧情,7.1
海边的曼彻斯特,2017,08,8.181000000000001,肯尼斯·罗纳根,"卡西·阿弗莱克,卢卡斯·赫奇斯,米歇尔·威廉姆斯,凯尔·钱德勒,格瑞辰·摩尔","剧情,家庭",8.8
萤火奇兵,2017,02,7.978,邓伟锋,"姚雷,郭盛,李姗姗,谢昀杉,邓伟锋","喜剧,动画,奇幻",8.6
秘果,2017,07,7.955,连奕琦,"陈飞宇,欧阳娜娜,邹元清,张诚航,米咪","剧情,爱情",8.0
不成问题的问题,2017,11,7.772,梅峰,"范伟,殷桃,张超,史依弘,王一鸣",剧情,8.1
我不做大哥好多年,2017,06,7.702999999999999,邱瓈宽,"郭采洁,杨祐宁,曾志伟,猪哥亮,康晋荣","喜剧,爱情,动作",7.6
会痛的十七岁,2017,09,7.655,彭发,"徐娇,胡夏,鲁诺,王力宏,蔡卓妍",爱情,7.8
不期而遇,2017,05,7.13,陈卓,"张雨绮,张亮,王少雍,冷中易,李沁恩","喜剧,爱情",7.9
玛格丽特的春天,2017,03,7.117999999999999,王宁,"艾伦,王自健,田亮,胡杏儿,赵文琪","喜剧,爱情",6.4
迷失Z城,2017,06,7.035,詹姆斯·格雷,"查理·汉纳姆,罗伯特·帕丁森,西耶娜·米勒,汤姆·赫兰德,伊恩·麦克迪阿梅德","动作,冒险,传记",6.4
一路绽放,2017,11,6.814,邵进,"张杨果而,孔琳,彭浩锋,李颖,李益坤",剧情,8.3
失业生,2017,09,6.102,霍耀良,"张国荣,陈百强,钟保罗,徐杰,邝美宝","剧情,爱情",8.7
惊魂绣花鞋,2017,03,5.92,王俊潾,"辉灿,何乙轩,周昕妤,郭亚菲,郭玉英","剧情,惊悚,悬疑",5.7
笔仙咒怨,2017,12,5.81,邓安东,"罗翔,江兰萱,俞晓晔,马卉,徐勇","悬疑,惊悚",5.1
单身日记：好孕来袭,2017,01,5.501,莎伦·马奎尔,"蕾妮·齐薇格,科林·费斯,帕特里克·德姆西,吉姆·布劳德本特,盖玛·琼斯","喜剧,爱情",8.5
假如王子睡着了,2017,12,5.468999999999999,王郢,"陈柏霖,林允,张云龙,秦沛,张宇","喜剧,爱情",7.9
恐怖理发店,2017,01,5.024,陆诗雷,"殷果儿,姜星丘,任青安,陈嘉敏,刘小奇","爱情,惊悚,悬疑",5.3
疯狂特警队,2017,12,4.979,丹尼·伯恩,"丹尼·伯恩,爱丽丝·波尔,安·玛丽文,阿兰·杜泰,米歇尔·布朗","喜剧,动作",8.2
圣诞奇妙公司,2017,12,4.9319999999999995,阿兰·夏巴,"阿兰·夏巴,奥黛丽·塔图,皮奥·马麦,格什菲·法拉哈尼,大卫·马赛","喜剧,家庭",8.2
20:16,2017,05,4.906000000000001,吕列,"刘松仁,吕星辰,吴俊余,王厦,姜大卫",剧情,8.3
怪物岛,2017,09,4.846,里昂珀多·阿格拉,"罗格·杰克逊,陆川,南希·苏利文,姚晨,Johnny Rose","喜剧,动画,冒险",8.1
借眼,2017,06,4.732,张洋,"陈浩民,薛佳凝,罗兰,王皓祯,游乐儿","惊悚,悬疑,犯罪",7.4
通灵姐妹,2017,03,4.704,摩撒利,"张蓝艺,刘一辰,刘洛汐,林奕菲,刘小奇","惊悚,恐怖",2.7
胡杨的夏天,2017,10,4.6739999999999995,朱时茂,"朱一龙,姜瑞佳,徐光宇,杨大鹏,王思懿","喜剧,爱情,歌舞",7.7
S的秘密,2017,07,4.577,徐林,"吴启华,麦家琪,章小军,房星彤,杨能","喜剧,爱情",8.0
指甲刀人魔,2017,04,4.508,关智耀,"张孝全,周冬雨,谢依霖,纳豆,林辰唏","喜剧,爱情,奇幻",6.5
窦娥奇冤,2017,04,4.47,杨真,"王力可,杨昆,田重,刘挺,肖天","剧情,动作,悬疑",7.7
八月,2017,03,4.361000000000001,张大磊,"孔维一,张晨,郭燕芸,石海玉,石林宽","剧情,家庭",7.7
垫底联盟,2017,11,4.302,王文,"王栎鑫,潘时七,余玥,季肖冰,卢蒽洁","剧情,喜剧",7.4
刺杀盖世太保,2017,11,3.927,塞德里克·吉门内兹,"杰森·克拉克,裴淳华,杰克·奥康奈尔,米娅·华希科沃斯卡,杰克·莱诺","剧情,战争,历史",8.2
惊天解密,2017,09,3.8739999999999997,迈克尔·艾普特,"劳米·拉佩斯,奥兰多·布鲁姆,托妮·科莱特,约翰·马尔科维奇,迈克尔·道格拉斯","动作,悬疑,惊悚",7.7
夜色撩人,2017,03,3.767,夏钢,"王千源,余男,南宫珉,潘斌龙,王晓龙","剧情,悬疑,犯罪",5.6
诡域新娘,2017,09,3.767,李斌,"陈圆,奇凌,郑文杰,黄菀乔,黄莞乔","惊悚,恐怖",5.5
一万公里的约定,2017,01,3.747,洪昇扬,"黄远,王大陆,赖雅妍,谢语恩,杰克·诺斯沃迪",剧情,7.1
点五步,2017,04,3.737,陈志发,"廖启智,林耀声,胡子彤,潘灿良,孙力民","剧情,运动",7.9
深宫怨灵,2017,11,3.7030000000000003,司徒永华,"凯蒂·萨瓦,克瑞姆·柏辛,凯瑟琳·希金斯,陈钰芸,珠恩·威廉姆森","恐怖,惊悚,悬疑",4.3
青春逗,2017,10,3.7,郑仕明,"姜潮,张嘉倪,金恩圣,马春瑞,闫安","喜剧,爱情",7.9
夺金四贱客,2017,12,3.5389999999999997,沃尔夫冈·彼德森,"蒂尔·施威格,马提亚斯·施维赫夫,扬·约瑟夫·利费斯,米夏埃尔·赫尔比希,安婕·特拉乌","喜剧,犯罪",7.9
大象林旺之一炮成名,2017,08,3.362,李涛歌,"宋晓宇,李垚,徐炜,葛平,张怀武","动作,动画,战争,冒险",8.7
蝴蝶公墓,2017,10,3.341,马伟豪,"张俪,锦荣,李子峰,李若彤,安悦溪","爱情,悬疑,奇幻",6.0
皮绳上的魂,2017,08,3.293,张杨,"金巴,曲尼次仁,夏诺·扎西敦珠,益西旦增,更登彭措","科幻,奇幻,西部",8.4
一路逆风,2017,01,3.27,尼克·维克汉姆,"邓紫棋,韩寒,徐小凤,曹格,汪峰","音乐,纪录片",9.3
双面劫匪,2017,12,3.2489999999999997,斯科特·曼,"杰弗里·迪恩·摩根,罗伯特·德尼罗,凯特·波茨沃斯,戴夫·巴蒂斯塔,吉娜·卡拉诺","动作,惊悚,犯罪",8.4
碟仙前传,2017,05,3.1510000000000002,高育新,"伊娜,许林,郭若寒,王瑄,明俊臣","恐怖,惊悚",6.2
少年巴比伦,2017,01,3.136,相国强,"董子健,李梦,李洋,尚铁龙,李大光","剧情,喜剧,爱情",8.0
碟仙之毕业照,2017,06,3.0780000000000003,陆诗雨,"陈圆,刘俐儿,宋伟,聂晶磊,柴子娣","恐怖,惊悚,悬疑",5.7
超能龙骑侠,2017,01,3.072,刘可欣,"山新,乔诗语,李姗姗,胡越,方宇","动画,冒险,科幻",8.5
七月半3：灵触第七感,2017,11,2.923,王良,"王良,施景子,苗青,宋睿,赵吉",恐怖,6.2
小情书,2017,05,2.908,乔梁,"赵顺然,朱颜曼滋,韩昊轩,高子沣,赵健雷","剧情,爱情",8.3
怨灵宿舍之白纸女生,2017,04,2.677,陆诗雷,"姚雨鑫,谢容儿,薇拉贝儿,曲馨雅,姜星丘",惊悚,5.4
恐怖电影院2,2017,10,2.656,陆诗雷,"殷果儿,刘小奇,闫薇儿,宋嘉豪,孙文慧","恐怖,惊悚",4.8
银河守卫队,2017,05,2.571,"杰瑞卡·克莱兰,凯文·芒罗","保罗·吉亚玛提,约翰·古德曼,贝拉·索恩,罗莎里奥·道森,詹姆斯·阿诺德·泰勒","动画,冒险,科幻",8.6
真假森林王,2017,09,2.555,张恒,"张洋,吴凡,唐泽宗,陈新月,杨进","喜剧,动画,家庭",5.7
恐怖毕业照2,2017,08,2.439,陆诗雨,"陈圆,刘俐儿,宋伟,聂晶磊,柴子娣","恐怖,惊悚",5.4
火力全开,2017,10,2.403,"王力宏,Bertha Bay-Sa Pan","王力宏,撒贝宁,中曾根梨乃,杨澜,伍刚","音乐,纪录片",9.6
辛巴达与美人鱼公主,2017,01,2.3930000000000002,李霞,"杨进,唐泽宗,吴凡,王雪沁","喜剧,动画,奇幻,冒险",7.0
撞邪31号,2017,06,2.358,李克龙,"来喜,廖蔚蔚,李子雄,韩志,盛石头","惊悚,恐怖",6.1
理查大冒险,2017,09,2.342,"托比·格恩科尔,雷扎·梅马里","蒂尔曼·多布勒,Shannon Conley,Christian Gaul,尼科莱特·克雷比茨,马克·汤普森","喜剧,动画,冒险",9.1
午夜惊魂路,2017,04,2.334,王良,"曾帅,苗青,卓凡,武虹言,苏文","惊悚,恐怖",3.3
六人晚餐,2017,07,2.276,李远,"窦骁,张钧甯,邬君梅,吴刚,赵立新","剧情,爱情",8.1
因为爱情,2017,10,2.255,曹大伟,"魏大勋,郭姝彤,张萌,魏天浩,邱心志","剧情,喜剧,爱情",7.0
初恋日记,2017,09,2.147,叶曦,"马志威,王敏奕,符龙飞,林雪,苑琼丹","剧情,喜剧,爱情",8.4
夜半凶铃,2017,07,2.142,李耀东,"刘青,李浩轩,白瑶,贲蓝琪,孙志翔","恐怖,悬疑",4.0
心惊胆战,2017,01,2.138,"陈鹏振,翁秀兰","惠英红,黄德斌,余秋瑶,周广超,陈颖欣","惊悚,恐怖,剧情",4.5
你在哪,2017,11,2.123,樊昊仑,"景珂,樊昊仑,上白,周韵茹,高爽","剧情,悬疑,犯罪",7.8
天梯：蔡国强的艺术,2017,09,2.102,凯文·麦克唐纳,"蔡国强,蔡文悠,蔡文浩,张艺谋,Phil Grucci",纪录片,9.0
老兽,2017,12,2.076,周子阳,"涂们,王超北,阿拉腾乌拉,伊丹纳,苏枫","剧情,家庭",7.7
冒牌监护人之寻宝闹翻天,2017,12,2.001,陈玮卿,"张一山,笑嘻嘻,张蓝心,谢依霖,洪剑涛","喜剧,动作",7.7
